review_bucket,sample_row_id,prompt_version,model,cache_key,context_id,citing_paper_id,resolved_cited_title,resolved_cited_authors,normalized_section,raw_section_name,citation_marker,sentence_text,context_window_s3,object_names,object_types,generic_metric_names,cited_title_profile_object_names,primary_candidate_intent,candidate_intents,primary_candidate_object_type,candidate_relation_subtypes,evidence_span,confidence,should_send_to_llm,llm_priority,llm_reason,cited_work_description,matched_rules,phase1_reason,has_object_mention,has_graph_candidate_object
intent_uses,phase1_llm_review_0012,phase1_llm_review_v1,gpt-4o,d16596658daa8787ecf4a96e56ba23162d0b2c99106836708b6e90548c617b54,ctxr_880bc511b2e1bddaab86,D14-1019,{B}leu: a Method for Automatic Evaluation of Machine Translation,"Papineni, Kishore and Roukos, Salim and Ward, Todd and Zhu, Wei-Jing",experiment,Experiment design,"(Papineni et al., 2002)","To tune the weights for BLEU (Papineni et al., 2002) , we used the n-best batch MIRA (Cherry and Foster, 2012) .","For word alignments, we used MGIZA++ (Gao and Vogel, 2008) . To tune the weights for BLEU (Papineni et al., 2002) , we used the n-best batch MIRA (Cherry and Foster, 2012) .",BLEU,metric,,,uses,background;uses,metric,direct_use,we used,0.9,True,high,explicit_current_relation_with_strong_object,True,cited_work_description;current_paper_use_cue,primary=uses|confidence=0.90|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object,True,True
intent_uses,phase1_llm_review_0013,phase1_llm_review_v1,gpt-4o,698e6c198a051a2a857a9d4bcab80f069613c7884d0b994c9be25dee9c65151b,ctxr_9b709919469055394e67,W16-3920,Multimedia Lab @ {ACL} {WNUT} {NER} Shared Task: Named Entity Recognition for {T}witter Microposts using Distributed Word Representations,"Godin, Fr{\'e}deric and Vandersmissen, Baptist and De Neve, Wesley and Van de Walle, Rik",unknown,Word Embeddings,Godin et al. (2015),"For input sentences, we use pre-trained word embeddings of Godin et al. (2015) 2, which consists 400-dimensional vectors of 3.04 million unique words induced from 400 million Twitter messages using the Skip-gram model from the word2vec tool .","As discussed in Section 3.2.2, our approach uses word embeddings as inputs when learning an NER model. For input sentences, we use pre-trained word embeddings of Godin et al. (2015) 2, which consists 400-dimensional vectors of 3.04 million unique words induced from 400 million Twitter messages using the Skip-gram model from the word2vec tool . For the words that do not exist in the pre-trained embeddings, we use a vector of random values sampled from",word2vec,model,,,uses,uses,model,direct_use,we use,0.9,True,high,explicit_current_relation_with_strong_object,False,current_paper_use_cue,primary=uses|confidence=0.90|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object,True,True
intent_uses,phase1_llm_review_0014,phase1_llm_review_v1,gpt-4o,2db3cbaf3e56f68aa877a7063ea1180386ac71c3c958ebef8ada4feb754c1ca0,ctxr_ef24290e446169237c09,Q14-1011,A {TAG}-based noisy-channel model of speech repairs,"Johnson, Mark and Charniak, Eugene",method,Comparison with Pipeline Approaches,Johnson and Charniak (2004),"The two disfluency detection systems we used were the Qian and Liu (2013) sequence-tagging model, and a version of the Johnson and Charniak (2004) noisy channel model, using the Charniak (2001) syntactic language model and the reranking features of Zwarts and Johnson (2011) .","The dependency parser for the pipeline systems was trained on text with all disfluencies removed, following Charniak and Johnson (2001) . The two disfluency detection systems we used were the Qian and Liu (2013) sequence-tagging model, and a version of the Johnson and Charniak (2004) noisy channel model, using the Charniak (2001) syntactic language model and the reranking features of Zwarts and Johnson (2011) . They are the two best published disfluency detection systems.",,,,,uses,background;uses,unknown,direct_use,we used,0.62,True,medium,explicit_relation_without_object_evidence,True,cited_work_description;current_paper_use_cue,primary=uses|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_uses,phase1_llm_review_0015,phase1_llm_review_v1,gpt-4o,bdb51a14df059c6d93369558e61f73bb88149120907be6c2b684b469861738c5,ctxr_a1dba0a3f81bb8a10178,W16-6316,Part-of-Speech Annotation of Biology Research Abstracts,"Tateisi, Yuka and Tsujii, Jun-ichi",dataset,Data Sets,"(Tateisi and Tsujii, 2004)","For our experiments, we use the Wall Street Journal (WSJ) section of the Penn Treebank (Marcus et al., 1994) and the GENIA Corpus (version 3.02) (Tateisi and Tsujii, 2004) .","For our experiments, we use the Wall Street Journal (WSJ) section of the Penn Treebank (Marcus et al., 1994) and the GENIA Corpus (version 3.02) (Tateisi and Tsujii, 2004) . Both corpora use the Penn Treebank POS tagset (Santorini, 1990 ) with minor differences, as described in section 2.1.",Penn Treebank,dataset_or_database,,,uses,uses,dataset_or_database,direct_use,we use,0.9,True,high,explicit_current_relation_with_strong_object,False,current_paper_use_cue;dataset_context_feature,primary=uses|confidence=0.90|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object,True,True
intent_background,phase1_llm_review_0016,phase1_llm_review_v1,gpt-4o,012f7ed732d33c8c2346d0c4459b13a5b94918d6d8454a4b890495a22f2c0bcd,ctxr_69b8129ca0ce2c7d2858,H05-1083,Building a Large Annotated Corpus of {E}nglish: The {P}enn {T}reebank,"Marcus, Mitchell P. and Santorini, Beatrice and Marcinkiewicz, Mary Ann",introduction,Introduction,"(Marcus et al., 1993; Xia et al., 2000; Maamouri and Bies, 2004)","This is possible because of the availability of statistical parsers, which can be trained on human-annotated treebanks (Marcus et al., 1993; Xia et al., 2000; Maamouri and Bies, 2004) for multiple languages; (2) The binding theory is used as a guideline and syntactic structures are encoded as features in a maximum entropy coreference system; (3) The syntactic features are evaluated on three languages: Arabic, Chinese and English (one goal is to see if features motivated by the English language can help coreference resolution in other languages).","But there are unique challenges in this study: (1) Syntactic information is extracted from parse trees automatically generated. This is possible because of the availability of statistical parsers, which can be trained on human-annotated treebanks (Marcus et al., 1993; Xia et al., 2000; Maamouri and Bies, 2004) for multiple languages; (2) The binding theory is used as a guideline and syntactic structures are encoded as features in a maximum entropy coreference system; (3) The syntactic features are evaluated on three languages: Arabic, Chinese and English (one goal is to see if features motivated by the English language can help coreference resolution in other languages). All contrastive experiments are done on publicly-available data; (4) Our coreference system resolves coreferential relationships among all the annotated mentions, not just for pronouns.",,,,,background,background,unknown,none,annotated,0.55,False,none,clear_background_no_object,True,cited_work_description;evaluation_context_feature,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0017,phase1_llm_review_v1,gpt-4o,b9dc649aeea792e3f1bc3b7ae67dc593a7e83849e341fe8ffae912be8e2404f3,ctxr_88b9d6d87dfd6f9ac299,D19-1168,Document Context Neural Machine Translation with Memory Networks,"Maruf, Sameen and Haffari, Gholamreza",introduction,Introduction,"(Maruf and Haffari, 2018; Wang et al., 2017; Miculicich et al., 2018)","To address above challenge, various extractionbased methods (Maruf and Haffari, 2018; Wang et al., 2017; Miculicich et al., 2018) have been proposed to extract previous context (pre-context) to guide the translation of the current sentence s i , as shown in Figure 1 .","To address above challenge, various extractionbased methods (Maruf and Haffari, 2018; Wang et al., 2017; Miculicich et al., 2018) have been proposed to extract previous context (pre-context) to guide the translation of the current sentence s i , as shown in Figure 1 . However, when there exists a huge gap between the pre-context and the context after the current sentence s i , the guidance from pre-context is not sufficient for the NMT model to fully disambiguate the sentence s i .",,,,,background,background,unknown,none,proposed,0.55,False,none,clear_background_no_object,True,cited_work_description;background_cue,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0018,phase1_llm_review_v1,gpt-4o,edfaf5c85c190bd63cd3543d6d94adaede356d1a2fdae90e482d5aa15606e52f,ctxr_42591d6895cb975a6a72,E17-1097,Relational Features in Fine-Grained Opinion Analysis,"Johansson, Richard and Moschitti, Alessandro",related_work,Related Works,"(Kobayashi et al., 2007; Johansson and Moschitti, 2013)","MPQA corpus (Deng and Wiebe, 2015)), we could formulate the task into a supervised relation extraction problem as (Kobayashi et al., 2007; Johansson and Moschitti, 2013) .","If human annotations are provided (e.g. MPQA corpus (Deng and Wiebe, 2015)), we could formulate the task into a supervised relation extraction problem as (Kobayashi et al., 2007; Johansson and Moschitti, 2013) . Two types of models have been applied: pipeline models which first extract candidates of opinion expressions and targets then identify correct relations (Wu et al., 2009; Yang and Cardie, 2012) , and joint models which extract opinion expressions, targets and relations using a unified joint model (Yang and Cardie, 2013; Yang and Cardie, 2014) .",,,,,background,background,unknown,none,corpus,0.35,False,low,section_prior_only,False,dataset_context_feature;weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0019,phase1_llm_review_v1,gpt-4o,4625aeb65d9510fe8f996ddb9178942add256b10f06052fc174a329701c671e3,ctxr_a9c71283bebfab488b01,W06-1006,An Algorithm for Finding Noun Phrase Correspondences in Bilingual Corpora,"Kupiec, Julian",background,Motivation,"(Kupiec, 1993; Wu, 1994; Smadja et al., 1996; Kitamura and Mat-sumoto, 1996; Melamed, 1997)","We can mention here only part of this work: (Berry-Rogghe, 1973; Church et al., 1989; Smadja, 1993; Lin, 1998; for monolingual extraction, and (Kupiec, 1993; Wu, 1994; Smadja et al., 1996; Kitamura and Mat-sumoto, 1996; Melamed, 1997) for bilingual extraction via alignment.","We can mention here only part of this work: (Berry-Rogghe, 1973; Church et al., 1989; Smadja, 1993; Lin, 1998; for monolingual extraction, and (Kupiec, 1993; Wu, 1994; Smadja et al., 1996; Kitamura and Mat-sumoto, 1996; Melamed, 1997) for bilingual extraction via alignment.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:background,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0020,phase1_llm_review_v1,gpt-4o,075691733de73c25c34b129e1b3d76d6949d7d79d205945413735f4689706f94,ctxr_8c193c6a10d3d9204bd5,D14-1071,Large-scale Semantic Parsing via Schema Matching and Lexicon Extension,"Cai, Qingqing and Yates, Alexander",introduction,Introduction,"(Mooney, 2007; Liang et al., 2011; Cai and Yates, 2013; Fader et al., 2013; Berant et al., 2013; Bao et al., 2014)","Previous works (Mooney, 2007; Liang et al., 2011; Cai and Yates, 2013; Fader et al., 2013; Berant et al., 2013; Bao et al., 2014) usually leveraged mappings between NL phrases and logical predicates as lexical triggers to perform transformation tasks in semantic parsing, but they had to deal with two limitations: (i) as the meaning of a logical predicate often has different natural language expression (NLE) forms, the lexical triggers extracted for a predicate may at times are limited in size; (ii) entities detected by the named entity recognition (NER) component will be used to compose the logical forms together with the logical predicates, so their types should be consistent with the predicates as well.","As most KBs are structured databases, how to transform the input question into its corresponding structured query for KB (KB-query) as a logical form (LF), also known as semantic parsing, is the central task for KB-QA systems. Previous works (Mooney, 2007; Liang et al., 2011; Cai and Yates, 2013; Fader et al., 2013; Berant et al., 2013; Bao et al., 2014) usually leveraged mappings between NL phrases and logical predicates as lexical triggers to perform transformation tasks in semantic parsing, but they had to deal with two limitations: (i) as the meaning of a logical predicate often has different natural language expression (NLE) forms, the lexical triggers extracted for a predicate may at times are limited in size; (ii) entities detected by the named entity recognition (NER) component will be used to compose the logical forms together with the logical predicates, so their types should be consistent with the predicates as well. However, most NER components used in existing KB-QA systems are independent from the NLE-to-predicate mapping procedure.",,,,,background,background,unknown,none,used,0.55,False,none,clear_background_no_object,True,cited_work_description,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0021,phase1_llm_review_v1,gpt-4o,cab119c6df1b75894fce854a287df39551a3512fd168550e45d859cd36eda2d7,ctxr_af3576d6b8ff013bd861,D12-1081,Open Information Extraction Using {W}ikipedia,"Wu, Fei and Weld, Daniel S.",introduction,Introduction,"(Pantel and Pennacchiotti, 2006; Banko et al., 2007; Suchanek et al., 2007; Wu et al., 2008; Zhu et al., 2009; Mintz et al., 2009; Wu and Weld, 2010)","We have witnessed a number of success stories in acquiring semantic relations between entities from ever-increasing text on the web (Pantel and Pennacchiotti, 2006; Banko et al., 2007; Suchanek et al., 2007; Wu et al., 2008; Zhu et al., 2009; Mintz et al., 2009; Wu and Weld, 2010) .","We have witnessed a number of success stories in acquiring semantic relations between entities from ever-increasing text on the web (Pantel and Pennacchiotti, 2006; Banko et al., 2007; Suchanek et al., 2007; Wu et al., 2008; Zhu et al., 2009; Mintz et al., 2009; Wu and Weld, 2010) . These studies have successfully revealed to us millions of relations between real-world entities, which have been proven to be beneficial in solving knowledge-rich problems such as question answering and textual entailment (Ferrucci et al., 2010) .",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0022,phase1_llm_review_v1,gpt-4o,0a2fbd44e27843470702fec3c518b14942814805653d3d961aac11842b40d65f,ctxr_2d251859252664184aea,C16-1229,Automatic Detection of Opinion Bearing Words and Sentences,"Kim, Soo-Min and Hovy, Eduard",introduction,Introduction,"(Hu and Liu, 2004; Kim and Hovy, 2005)","The former mainly focuses on the extraction and the sentiment classification based on opinion-bearing words and opinion sentences (Hu and Liu, 2004; Kim and Hovy, 2005) .","The existing research on sentiment analysis of short texts basically include emotional knowledge-based methods and feature-based classification methods. The former mainly focuses on the extraction and the sentiment classification based on opinion-bearing words and opinion sentences (Hu and Liu, 2004; Kim and Hovy, 2005) . The latter focuses on the sentiment classification based on features.",,,,,background,background,unknown,none,based on,0.35,False,low,section_prior_only,False,weak_extend_context_feature;weak_use_context_feature;weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0023,phase1_llm_review_v1,gpt-4o,9512b1de300806692328a4bda70785612e65a6cc4224f16277751bb568e96f59,ctxr_1487878953a126e1da64,C10-1081,Statistical Syntax-Directed Translation with Extended Domain of Locality,"Huang, Liang and Knight, Kevin and Joshi, Aravind",introduction,Introduction,"(Galley et al., 2006; May and Knight, 2007; Liu et al., 2006; Huang et al., 2006)","Syntax-based statistical machine translation (SSMT) has achieved significant progress during recent years (Galley et al., 2006; May and Knight, 2007; Liu et al., 2006; Huang et al., 2006) , showing that deep linguistic knowledge, if used properly, can improve MT performance.","Syntax-based statistical machine translation (SSMT) has achieved significant progress during recent years (Galley et al., 2006; May and Knight, 2007; Liu et al., 2006; Huang et al., 2006) , showing that deep linguistic knowledge, if used properly, can improve MT performance. Semantics-based SMT, as a natural extension to SSMT, has begun to receive more attention from researchers (Liu and Gildea, 2008; Wu and Fung, 2009) .",,,,,background,background,unknown,none,used,0.55,False,none,clear_background_no_object,True,cited_work_description;weak_extend_context_feature,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
